specimen_key,dataset_id,dataset_version,specimen_id,capture_group_id,author_cai_mpa,label_source_path,label_source_sheet,label_source_cell,label_source_sha256,label_source_dataset_version,cscan_source_path,cscan_source_sha256,cscan_panel_index,registered_cscan_crop_path,registered_cscan_crop_sha256,registered_cscan_height_px,registered_cscan_width_px,impacted_surface_path,surface_sha256,identity_status,p0r_roster_status,v2_member,split
yfxyg8jm46:c16-7,yfxyg8jm46,1,c16-7,cg_cd9d2c55fc1934f0,212.4803579257494,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C70,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/yfxyg8jm46/v1/internal damage/c16-7.jpg,84da5c1b9dfba2939a3942d7876ee7b745d1e9f9786e544a14492a144fff8d9d,0,data/public/hasebe/processed/yfxyg8jm46/internal_cscan/c16-7.png,3ca6fe9b9f3c7c904ec797e192a864f78a5f3ab30cce1dca8d8afa3ed6908209,674,675,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-7.png,c1313f21c143394436b36cfb109436a792eb41d97e773547ab4380a197de8ef7,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TRAIN
yfxyg8jm46:c16-8,yfxyg8jm46,1,c16-8,cg_41db68e464c56382,218.1892094641881,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C71,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/yfxyg8jm46/v1/internal damage/c16-8.jpg,3d04c95ab8fce042373ca318c2005079ed579d6de47a75452278fed08fc9667f,0,data/public/hasebe/processed/yfxyg8jm46/internal_cscan/c16-8.png,9504d58f1f110029ba63d925d294afbaf813a62ac2a8a62d5cc14634a58c4f4a,674,675,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-8.png,97a073036a10b87a3e871f49fbaf125124df06d58062583b15baa2eebbf1a484,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TRAIN
yfxyg8jm46:c16-9,yfxyg8jm46,1,c16-9,cg_93f33bfe63f81922,180.3346058315191,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C72,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/yfxyg8jm46/v1/internal damage/c16-9.jpg,524fab7b22bcecc1a50005e59453887d6c33adb3148ed3229395125daea39110,0,data/public/hasebe/processed/yfxyg8jm46/internal_cscan/c16-9.png,698d0a9645a6855533fe90ce03b0bfba014f04f5c427cf6d4c35750d8e4940f2,674,675,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-9.png,8a82f917604f83d349beb5408db0897ad5e3dd1705cdb4e1502e7aeb4af26530,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TRAIN
ykhs7s2dck:q8-1,ykhs7s2dck,1,q8-1,cg_2831154da4f80c90,215.8928822124789,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C112,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/ykhs7s2dck/v1/internal damage/q8-1.jpg,e3606aa3c39ff5337e8ae565700483f7f1f08de678571009d06c5ba62374ad1f,0,data/public/hasebe/processed/ykhs7s2dck/internal_cscan/q8-1.png,d196a620b2fa0427ccc7d549bf47f35f1f338a10aee2fc1b71d38e7d2a94a978,674,675,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-1.png,fc77721584d7c6b826d276a89afe15d90a784c4a50c9b3598331099b1616b882,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TRAIN
ykhs7s2dck:q8-10,ykhs7s2dck,1,q8-10,cg_7c087688e48afd32,204.906600890143,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C121,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/ykhs7s2dck/v1/internal damage/q8-10.jpg,d589ab99aa93bedc332adfefc884e7f10f0ab9d96c1909043c1a701eb5a79f4f,0,data/public/hasebe/processed/ykhs7s2dck/internal_cscan/q8-10.png,d23b13ed4a785cd8ff6c2c80eaf2a3ab494df506650f0f58ea837b077ee75234,674,675,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-10.png,4331231c4f590bae8e7b8480f61ebb836a04e6fb10fea8c6be56da31fbdf1b4d,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TRAIN
ykhs7s2dck:q8-11,ykhs7s2dck,1,q8-11,cg_c246f53d80031b42,219.6601077947857,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C122,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/ykhs7s2dck/v1/internal damage/q8-11.jpg,8d377bc88e4e861388606ddf07515dfe379a7724bbedd0fae276e53275c7fabd,0,data/public/hasebe/processed/ykhs7s2dck/internal_cscan/q8-11.png,94d7b857c5df0bdee3284b45b7f1c7fde5d325c7865451ddb72ef932479023c7,674,675,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-11.png,7dca1e3de9f5ac04e587915ac05edc24fd4e3047cd0092353151283373234c71,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,True,TRAIN
ykhs7s2dck:q8-12,ykhs7s2dck,1,q8-12,cg_2f44cdebbea84787,204.9362164504709,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C123,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/ykhs7s2dck/v1/internal damage/q8-12.jpg,31695702db265eb750cf9e4f12ba292c02f4aa676eaf52cd0f268697e243efbf,0,data/public/hasebe/processed/ykhs7s2dck/internal_cscan/q8-12.png,044612e5198cebaeb7b22cc1a094aeef0edf1523818ab4747a75d42f1de18aee,674,675,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-12.png,efc3211201703dc2fb720fb6b97ec43574330fe50de7bfd882b53e834b96acd2,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TRAIN
ykhs7s2dck:q8-13,ykhs7s2dck,1,q8-13,cg_8f63e61953214730,219.1672187390772,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C124,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/ykhs7s2dck/v1/internal damage/q8-13.jpg,52d29eed299b3d2ca08be6ed735d70f92cbbabe9616afa5ae4b4d511fd5dcbed,0,data/public/hasebe/processed/ykhs7s2dck/internal_cscan/q8-13.png,deeaa3c5774e1c5d9cbee580c1e5292b9665954a5ee584f066f976f336d63c32,674,675,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-13.png,b1a291044d057ac1fe3cb43e898c7595695b8a97425c6f121ca11e00e166b8fb,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TRAIN
ykhs7s2dck:q8-14,ykhs7s2dck,1,q8-14,cg_a8cb9f4151ae98ca,218.0580620568724,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C125,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/ykhs7s2dck/v1/internal damage/q8-14.jpg,0a423a54d7cad843f1205384f6a950b84c05e1802a6cd9adc07871a97fcf7cad,0,data/public/hasebe/processed/ykhs7s2dck/internal_cscan/q8-14.png,9bfeb0a61e9402910c6eac750d7ac8b48825ee95d90aa1bddeea888fafbf8076,674,675,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-14.png,b013d48f5d83d9cce399f3dce6b7dee801cd4ed36188db8be83838a8f9837c4c,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,True,TEST
ykhs7s2dck:q8-15,ykhs7s2dck,1,q8-15,cg_60c6812942ba2332,260.0850155733251,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C126,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/ykhs7s2dck/v1/internal damage/q8-15.jpg,a4efcc8d1712a400d13e2202148dbf7088275e83a43174e23541dd8a308fcde1,0,data/public/hasebe/processed/ykhs7s2dck/internal_cscan/q8-15.png,d275e7eb6fd325f8b95ecdf4255660bae96521ad6c2412422974115f9afb3798,674,675,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-15.png,543323edc2e52ccb1e8fc019e50183ee4584a9df2c392aa8a0e70ec21199739e,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,VALID
ykhs7s2dck:q8-16,ykhs7s2dck,1,q8-16,cg_d63b254d48e6fc62,249.4326190806617,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C127,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/ykhs7s2dck/v1/internal damage/q8-16.jpg,b6b1075d446af17c271e512eb553176aee4bcebde8560d09225c73701a102dac,0,data/public/hasebe/processed/ykhs7s2dck/internal_cscan/q8-16.png,30861c9966ca883bad297642b68c1a86a83f530d7274ebb163d4a30050558bd7,674,675,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-16.png,203da6defb70ffe7ed722869ef3b696923bb3240ddf5bd75c9de979ea2e4aed7,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TEST
ykhs7s2dck:q8-18,ykhs7s2dck,1,q8-18,cg_80f3995d85aec222,208.2050030973844,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C129,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/ykhs7s2dck/v1/internal damage/q8-18.jpg,286991ff797819121c59566903b8699ad556b0d0ed5dc51399b0767038c4cec7,0,data/public/hasebe/processed/ykhs7s2dck/internal_cscan/q8-18.png,b3bf97bfa24b09f02566e9e83ab79ffa116fb9c7fa94fe9b4fa2f2bce0504719,674,675,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-18.png,c69889493c1c0706200e4b6c03a41edb4d3205552046fc4796bf0490e9e7fccc,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TRAIN
ykhs7s2dck:q8-19,ykhs7s2dck,1,q8-19,cg_4696afbc2610bbc5,235.0784220332198,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C130,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/ykhs7s2dck/v1/internal damage/q8-19.jpg,a9a7270877ee6e314db27c4039aef0e7812a874cfd541261b1941b4c0ae56eb3,0,data/public/hasebe/processed/ykhs7s2dck/internal_cscan/q8-19.png,b07fcffaa9e5f3fca0243c458b0725939eadb3c75afd66509107cc58320e110c,674,675,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-19.png,fb9d6532eafcac24ea99d2656bc869b5c790db64162dcba2fb8f81691ef33b75,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,True,TRAIN
ykhs7s2dck:q8-2,ykhs7s2dck,1,q8-2,cg_93e604617899fa5f,219.1526517937644,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C113,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/ykhs7s2dck/v1/internal damage/q8-2.jpg,25b68dc9fdfec0ccc1a8d86f7a00ab047dccaad61a8b891de2b036e5d434fe76,0,data/public/hasebe/processed/ykhs7s2dck/internal_cscan/q8-2.png,58ea5f6380e9e0d4bb421a6d4892f27a89ef1c052eb1977af3aec5dfde576122,674,675,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-2.png,8af0cd8b7fb4cb957d1dd775bb06b42b19d819354312daaee2f56e11d1444eef,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,VALID
ykhs7s2dck:q8-20,ykhs7s2dck,1,q8-20,cg_d8206c4dc6841624,255.6756060308722,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C131,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/ykhs7s2dck/v1/internal damage/q8-20.jpg,abc0613364e3265fd51fcab43f798e88117439cd158cbecbac4e1ec8dd0390a5,0,data/public/hasebe/processed/ykhs7s2dck/internal_cscan/q8-20.png,c4ecfdeafa74e7fec59a6d44e2fed99e8e78e64559ceceeb486b60b346d47c18,674,675,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-20.png,ccb337e4d8135efe5028426894267a640ed58ac9badab94bc382a110d54e5309,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TRAIN
ykhs7s2dck:q8-21,ykhs7s2dck,1,q8-21,cg_cb9ddd531891062a,250.9671543115333,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C132,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/ykhs7s2dck/v1/internal damage/q8-21.jpg,aa1ecf1c215892e90253ab09d63334b7fedb7ba80f26ce571156aafc3aab42d3,0,data/public/hasebe/processed/ykhs7s2dck/internal_cscan/q8-21.png,54c59f9f5e503b47098d33d8d8d45e57542a11e0a401232a50ed891e1223018f,674,675,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-21.png,c0262985a4d0b2827123769fb6c7aa3ecee5c2cc7c8af4b6a32b29210c75414b,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TRAIN
ykhs7s2dck:q8-22,ykhs7s2dck,1,q8-22,cg_ca08b9786e924e66,235.0132049111155,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C133,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/ykhs7s2dck/v1/internal damage/q8-22.jpg,23e8d494f1e43f22345c49fe3efbb709eaae4f0ef6367a9868eb1593db0e5c43,0,data/public/hasebe/processed/ykhs7s2dck/internal_cscan/q8-22.png,35c9d490efe28228d6132574dae6dde1af3eb1b93e788401b60599c4a6c85ac2,674,675,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-22.png,0ef06a2f917f965f7bd48f79fd2266874fc1630f2f3707eda8db724e787ece99,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,VALID
ykhs7s2dck:q8-23,ykhs7s2dck,1,q8-23,cg_3bb66e6f43880676,238.8462335931557,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C134,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/ykhs7s2dck/v1/internal damage/q8-23.jpg,3df96e23212453f8831c4b3138e12a739ec8b4791764f4afd8820adaad2e0be6,0,data/public/hasebe/processed/ykhs7s2dck/internal_cscan/q8-23.png,d00e61a46e67a4908dbcbce39cab14fc455fc1afbdf23ed0ec0f5098ad8d746c,674,675,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-23.png,83d1881eeef833a25eed136f81365192ad13eeb25a16c199d4588ce4e13f56f3,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TEST
ykhs7s2dck:q8-24,ykhs7s2dck,1,q8-24,cg_07fcfc4ff6294626,254.0497024640382,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C135,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/ykhs7s2dck/v1/internal damage/q8-24.jpg,52a2e802d80228d9223e0b4b98f2bc88a612e23cbc67630ad7f4d4260d6856e2,0,data/public/hasebe/processed/ykhs7s2dck/internal_cscan/q8-24.png,2ef59b16ad59697e58dddcdea56ca2f04e5c9920aed99512d31324a51bcb752a,674,675,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-24.png,9e3880677356cf9839f386722b734054bddc25f48600e5238a1c7cacf6f519b9,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TRAIN
ykhs7s2dck:q8-27,ykhs7s2dck,1,q8-27,cg_060c49d6efef51ca,209.5444780269238,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C232,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/ykhs7s2dck/v1/internal damage/q8-27.jpg,9599fca6b7cce08a9eb00c59a0b7aca8bf8623c7e639c6f5b841196c728d4060,0,data/public/hasebe/processed/ykhs7s2dck/internal_cscan/q8-27.png,f78f2590ff13a502c36c059c68f678a33a03a3139c7ff05a39dc7eb7b69a6005,674,675,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-27.png,373314607f5445a2b9bbc2af8927b5bfbeb02bf37c68253e1a15223ac346ef07,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TEST
ykhs7s2dck:q8-28,ykhs7s2dck,1,q8-28,cg_590359ebcacda393,213.8646175516721,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C234,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/ykhs7s2dck/v1/internal damage/q8-28.jpg,d20e464b5d660857520ec19e6fd901d050569bccb8f5acf333cde724ff9907e5,0,data/public/hasebe/processed/ykhs7s2dck/internal_cscan/q8-28.png,e49b58b8def3ea5384024879a7a7491a2f7a73353c424146d015d6bc527c1e08,674,675,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-28.png,d533fabbf9c26136f42bba0d65d5ee308a3d1bdff4b1ee49affd2a6e9d1ee3f7,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,True,TRAIN
ykhs7s2dck:q8-29,ykhs7s2dck,1,q8-29,cg_5a70e914b6471ba5,211.5096111534499,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C235,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/ykhs7s2dck/v1/internal damage/q8-29.jpg,a1790e93b80315fda560f4c11a586dab5e4c26ffde83f240257cc5a5d04d1b0c,0,data/public/hasebe/processed/ykhs7s2dck/internal_cscan/q8-29.png,da1a92efa93ed61c21b4cafd892bab409d454fde022f16b5e2dd6cca67e6c703,674,675,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-29.png,97316f12a684311cc32e3fef70136653c3e30ac8723f185c3b07b814d478a6cf,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,True,TRAIN
ykhs7s2dck:q8-3,ykhs7s2dck,1,q8-3,cg_7b3e8dd7366a7945,241.3218047507498,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C114,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/ykhs7s2dck/v1/internal damage/q8-3.jpg,05a37b6b3bbdd5fdbf4ac1fde3c046bcc75744551699909b524536fdd3bcb81e,0,data/public/hasebe/processed/ykhs7s2dck/internal_cscan/q8-3.png,4bf3d74071d52a5d1e37d32ad3034d95974cb43e90f5aed9b1be299241b5e828,674,675,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-3.png,1b3c826a54a682511c1afae4a670bc8591fcb89024c6316ffc12f3993738379b,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TRAIN
ykhs7s2dck:q8-30,ykhs7s2dck,1,q8-30,cg_3a606273fb0d889c,226.6302542670445,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C236,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/ykhs7s2dck/v1/internal damage/q8-30.jpg,25be3bb38b1dbec859d1e5d701716c04c5a7a551fc77f58f491e44d6d7514ada,0,data/public/hasebe/processed/ykhs7s2dck/internal_cscan/q8-30.png,9db01bf181602a596a70f16022dcb896ef153485cbc36bfd3615d23ed28080a9,674,675,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-30.png,e165c13a535562c31ecc4abe9623a135543b2af123d2a1563c34cbcfae6159d6,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TRAIN
ykhs7s2dck:q8-31,ykhs7s2dck,1,q8-31,cg_830df38ede9b2de8,216.0534534358504,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C237,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/ykhs7s2dck/v1/internal damage/q8-31.jpg,5538a1ed2d502ccfc3db3b2385f30a4c3ecc802cfcb355b3eee0e32227306019,0,data/public/hasebe/processed/ykhs7s2dck/internal_cscan/q8-31.png,5563eeef311e4ef686cd45729bb1bb4caa1634ba78b8b19917ecb364c780f8d5,674,675,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-31.png,c0bca3718848553cac82df488b609ad17bd490b04d57c5f4cfeb2f8ac75ac689,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,True,TEST
ykhs7s2dck:q8-32,ykhs7s2dck,1,q8-32,cg_9abb06a21b6fa303,211.7405147182378,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C238,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/ykhs7s2dck/v1/internal damage/q8-32.jpg,21940546b900015bc8d20058dba8b2c6042e8ca5cf0ad8a455b0f638c43693fa,0,data/public/hasebe/processed/ykhs7s2dck/internal_cscan/q8-32.png,0f22b13a45c685f25d65e4d0b8cd65b5d9033985d6f7bd7a80b2bff3f9319a5f,674,675,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-32.png,6fe5fbfeaead3cb1ee2b1a451f74547c1624d497e5e09827a2b70e51318cd3c3,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TRAIN
ykhs7s2dck:q8-33,ykhs7s2dck,1,q8-33,cg_a841812423416444,215.7657857636589,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C239,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/ykhs7s2dck/v1/internal damage/q8-33.jpg,03eaa39ad05be222a656e5906d3a6795b061c2a92d39a990332d8dd21bcb8837,0,data/public/hasebe/processed/ykhs7s2dck/internal_cscan/q8-33.png,23696a0f60143096bf7081b102a348e2c5fe91c37d331ac13ce15147844768b8,674,675,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-33.png,0376b587cea46743ac5dccc1c170f177561452ee9189d701635d30798c35201f,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,True,VALID
ykhs7s2dck:q8-34,ykhs7s2dck,1,q8-34,cg_f28b9720dbc7e026,235.4805190684688,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C252,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/ykhs7s2dck/v1/internal damage/q8-34.jpg,3b85b8c54801a5344abe952accaee7c667e206cc75917af50ad986cecfc8a55e,0,data/public/hasebe/processed/ykhs7s2dck/internal_cscan/q8-34.png,76c3de08ef1be510e41d486c2af9d2d2714f8fefc9f5db5a853ce454efd0347a,674,675,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-34.png,c6a68cfe94781bc8eaf1acef6c8a6fc4919291dd5ed7a493b46e6010a65b8d81,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,VALID
ykhs7s2dck:q8-35,ykhs7s2dck,1,q8-35,cg_d76e2f1f8d5c42a6,247.5582458641716,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C253,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/ykhs7s2dck/v1/internal damage/q8-35.jpg,e11deced94944f61b94da57d680323c36a23a230f9d6b382c772a427ec37466e,0,data/public/hasebe/processed/ykhs7s2dck/internal_cscan/q8-35.png,0f48d02b8c6a120b0e7920585cb8d076bd2f463de2cdd96f1cf23312634accdf,674,675,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-35.png,3adfc1dc80ef9258c1b3609bb49bf154aaf3b51003a120d73679f85595019b72,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TRAIN
ykhs7s2dck:q8-36,ykhs7s2dck,1,q8-36,cg_1e1f16afe85f1a49,252.9675138266728,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C254,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/ykhs7s2dck/v1/internal damage/q8-36.jpg,1b04ba412e93de39538277be4f606af3304fe0a41bb23e05c2236837d93eb3b6,0,data/public/hasebe/processed/ykhs7s2dck/internal_cscan/q8-36.png,f3bdb43f385f20c95e39ce547c4c7c8ac8f1a1695f68cb7779d4f84e7ce95ffe,674,675,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-36.png,27a0af15b1f03d6fa16f6f36ada6abf7034aaded3e516cf5cc40137e5069cb92,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TRAIN
